observation_id|report_type|date_time|date_time_meaning|latitude|longitude|observation_height_above_station_surface|observed_variable|units|observation_value|value_significance|observation_duration|platform_type|station_type|primary_station_id|station_name|quality_flag|data_policy_licence|source_id 
AG000060590-4-1946-04-85-2|2|1946-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|294.79|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1946-04-44-13|2|1946-04-01 00:00:00+00|1|30.5667|2.8667|1|44|710|1.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1946-05-85-1|2|1946-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|291.09|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-5-1946-05-44-13|2|1946-05-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1946-06-85-1|2|1946-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|297.72|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-5-1946-06-44-13|2|1946-06-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1946-07-85-0|2|1946-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|313.02|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1946-07-85-1|2|1946-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|298.13|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1946-07-85-2|2|1946-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|305.57|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1946-07-44-13|2|1946-07-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1946-08-85-0|2|1946-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|314.22|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1946-08-85-1|2|1946-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|298.66|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1946-08-85-2|2|1946-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|306.44|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1946-08-44-13|2|1946-08-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1946-09-85-0|2|1946-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|309.72|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1946-09-85-1|2|1946-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|296.36|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1946-09-85-2|2|1946-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|303.04|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1946-09-44-13|2|1946-09-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1946-10-85-0|2|1946-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|304.94|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1946-10-85-1|2|1946-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|289.22|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1946-10-85-2|2|1946-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|297.08|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1946-10-44-13|2|1946-10-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1946-11-85-0|2|1946-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|296.86|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1946-11-85-1|2|1946-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|283.86|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1946-11-85-2|2|1946-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|290.36|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1946-11-44-13|2|1946-11-01 00:00:00+00|1|30.5667|2.8667|1|44|710|1.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1946-12-85-0|2|1946-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|289.54|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1946-12-85-1|2|1946-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|276.07|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1946-12-85-2|2|1946-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|282.80|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1946-12-44-13|2|1946-12-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1947-01-85-0|2|1947-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|291.82|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1947-01-85-1|2|1947-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|276.50|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1947-01-85-2|2|1947-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|284.16|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1947-01-44-13|2|1947-01-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1947-02-85-0|2|1947-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|296.22|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1947-02-85-1|2|1947-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|280.33|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1947-02-85-2|2|1947-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|288.27|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1947-02-44-13|2|1947-02-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1947-03-85-0|2|1947-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|301.93|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1947-03-85-1|2|1947-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|284.75|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1947-03-85-2|2|1947-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|293.34|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1947-03-44-13|2|1947-03-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1947-04-85-0|2|1947-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|299.59|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1947-04-85-1|2|1947-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|286.35|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1947-04-85-2|2|1947-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|292.97|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1947-04-44-13|2|1947-04-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1947-05-85-0|2|1947-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|306.13|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1947-05-85-1|2|1947-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|291.17|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1947-05-85-2|2|1947-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|298.65|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1947-05-44-13|2|1947-05-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1947-06-85-0|2|1947-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|313.53|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1947-06-85-1|2|1947-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|298.76|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1947-06-85-2|2|1947-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|306.15|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1947-06-44-13|2|1947-06-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1947-07-85-0|2|1947-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|315.43|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1947-07-85-1|2|1947-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|300.89|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1947-07-85-2|2|1947-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|308.16|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1947-07-44-13|2|1947-07-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1947-08-85-0|2|1947-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|314.63|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1947-08-85-1|2|1947-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|299.54|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1947-08-85-2|2|1947-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|307.09|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1947-08-44-13|2|1947-08-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1947-09-85-0|2|1947-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|310.40|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1947-09-85-1|2|1947-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|296.69|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1947-09-85-2|2|1947-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|303.55|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1947-09-44-13|2|1947-09-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1947-10-85-0|2|1947-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|305.77|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1947-10-85-1|2|1947-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|290.19|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1947-10-85-2|2|1947-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|297.98|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1947-10-44-13|2|1947-10-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1947-11-85-0|2|1947-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|297.13|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1947-11-85-1|2|1947-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|282.50|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1947-11-85-2|2|1947-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|289.81|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1947-11-44-13|2|1947-11-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1947-12-85-0|2|1947-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|291.04|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1947-12-85-1|2|1947-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|276.06|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1947-12-85-2|2|1947-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|283.55|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1947-12-44-13|2|1947-12-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1948-01-85-0|2|1948-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|292.19|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1948-01-85-1|2|1948-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|276.84|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1948-01-85-2|2|1948-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|284.52|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1948-01-44-13|2|1948-01-01 00:00:00+00|1|30.5667|2.8667|1|44|710|2.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1948-02-85-0|2|1948-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|295.70|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1948-02-85-1|2|1948-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|280.08|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1948-02-85-2|2|1948-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|287.89|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1948-02-44-13|2|1948-02-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1948-03-85-0|2|1948-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|295.51|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1948-03-85-1|2|1948-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|282.71|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1948-03-85-2|2|1948-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|289.11|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1948-03-44-13|2|1948-03-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1948-04-85-0|2|1948-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|301.73|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1948-04-85-1|2|1948-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|286.91|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1948-04-85-2|2|1948-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|294.32|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1948-04-44-13|2|1948-04-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1948-05-85-0|2|1948-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|306.57|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1948-05-85-1|2|1948-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|291.18|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1948-05-85-2|2|1948-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|298.88|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1948-05-44-13|2|1948-05-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1948-06-85-0|2|1948-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|311.33|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1948-06-85-1|2|1948-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|297.47|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1948-06-85-2|2|1948-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|304.40|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1948-06-44-13|2|1948-06-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1948-07-85-0|2|1948-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|314.13|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1948-07-85-1|2|1948-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|298.31|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1948-07-85-2|2|1948-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|306.22|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1948-07-44-13|2|1948-07-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1948-08-85-0|2|1948-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|314.70|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1948-08-85-1|2|1948-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|297.78|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1948-08-85-2|2|1948-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|306.24|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1948-08-44-13|2|1948-08-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1949-01-85-0|2|1949-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|289.52|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1949-01-85-1|2|1949-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|277.10|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1949-01-85-2|2|1949-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|283.31|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1949-01-44-13|2|1949-01-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1949-03-85-0|2|1949-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|295.07|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1949-03-85-1|2|1949-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|281.83|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1949-03-85-2|2|1949-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|288.45|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1949-03-44-13|2|1949-03-01 00:00:00+00|1|30.5667|2.8667|1|44|710|14.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1949-04-85-0|2|1949-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|300.70|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1949-04-85-1|2|1949-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|288.05|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1949-04-85-2|2|1949-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|294.38|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1949-04-44-13|2|1949-04-01 00:00:00+00|1|30.5667|2.8667|1|44|710|5.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1949-05-85-0|2|1949-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|306.14|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1949-05-85-1|2|1949-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|290.83|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1949-05-85-2|2|1949-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|298.49|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1949-05-44-13|2|1949-05-01 00:00:00+00|1|30.5667|2.8667|1|44|710|2.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1949-06-85-0|2|1949-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|314.29|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1949-06-85-1|2|1949-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|298.42|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1949-06-85-2|2|1949-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|306.36|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1949-06-44-13|2|1949-06-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1949-07-85-0|2|1949-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|314.13|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1949-07-85-1|2|1949-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|299.20|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1949-07-85-2|2|1949-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|306.66|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1949-07-44-13|2|1949-07-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1949-08-85-0|2|1949-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|311.96|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1949-08-85-1|2|1949-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|297.91|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1949-08-85-2|2|1949-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|304.94|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1949-08-44-13|2|1949-08-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1949-09-85-0|2|1949-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|310.74|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1949-09-85-1|2|1949-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|295.78|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1949-09-85-2|2|1949-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|303.26|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1949-09-44-13|2|1949-09-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1949-10-85-0|2|1949-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|302.94|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1949-10-85-1|2|1949-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|289.06|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1949-10-85-2|2|1949-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|296.00|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1949-10-44-13|2|1949-10-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1949-11-85-0|2|1949-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|297.07|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1949-11-85-1|2|1949-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|281.70|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1949-11-85-2|2|1949-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|289.38|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1949-11-44-13|2|1949-11-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1949-12-85-0|2|1949-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|292.65|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1949-12-85-1|2|1949-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|281.76|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1949-12-85-2|2|1949-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|287.20|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1949-12-44-13|2|1949-12-01 00:00:00+00|1|30.5667|2.8667|1|44|710|6.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1950-01-85-0|2|1950-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|289.30|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1950-01-85-1|2|1950-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|276.50|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1950-01-85-2|2|1950-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|282.90|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
AG000060590-5-1950-01-44-13|2|1950-01-01 00:00:00+00|1|30.5667|2.8667|1|44|710|1.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|232
AG000060590-4-1950-02-85-0|2|1950-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|292.98|0|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1950-02-85-1|2|1950-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|276.86|1|14||1|AG000060590|EL-GOLEA GSN|0|1|231
AG000060590-4-1950-02-85-2|2|1950-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|284.92|2|14||1|AG000060590|EL-GOLEA GSN|3|1|231
